TIME,LAT,LON,ALTITUDE,VELOCITY
18:45:53,"42,4114140600163","10,294329834323",37000,"574,3"
18:45:58,"42,4012930743766","10,3098919639664",37000,"573,7"
18:46:04,"42,3953767192955","10,3293084819342",37000,"573,1"
18:46:10,"42,3983944410531","10,3522120774039",37000,"572,6"
18:46:15,"42,3907480216889","10,369164157233",37100,"572,1"
18:46:21,"42,3811877180448","10,3849949646714",37000,"571,7"
18:46:26,"42,3645518485753","10,3984871729785",37000,"571,3"
18:46:32,"42,3653514740267","10,4200819381096",37000,"571,0"
18:46:38,"42,3703087557365","10,4425557330313",37000,"570,2"
18:46:43,"42,3547007506316","10,4550226334176",37000,"570,1"
18:46:48,"42,3506917184288","10,4754941492462",37000,"570,0"
18:46:54,"42,3768785671951","10,5119178563923",37000,"570,5"
18:47:00,"42,3418163978072","10,512940750505",37000,"570,2"
18:47:05,"42,3321772929951","10,528759744216",37000,"569,9"
18:47:10,"42,324824168657","10,5458595238233",37000,"569,1"
18:47:17,"42,3153425949108","10,5617913280426",37000,"568,5"
18:47:22,"42,3080603756792","10,5789404962097",37000,"568,7"
18:47:27,"42,2912824667489","10,5909799299373",37000,"569,2"
18:47:33,"42,3082859895629","10,6214169477573",37000,"568,5"
18:47:39,"42,2899304478385","10,632424482693",37000,"569,8"
18:47:44,"42,2824243307152","10,6494571549858",37000,"570,1"
18:47:50,"42,2736021410544","10,6657846408587",37000,"569,9"
18:47:55,"42,2682017879988","10,6839616393431",37000,"569,4"
18:48:01,"42,2657155280166","10,7052235350651",37000,"569,1"
18:48:06,"42,2570048027013","10,7216088198122",37000,"568,8"
18:48:12,"42,2428871276811","10,7351364425534",37000,"568,5"
18:48:17,"42,2359909091383","10,7525251081303",37000,"569,1"
18:48:23,"42,2256455039424","10,7681209338038",37000,"569,8"
18:48:29,"42,2238556254024","10,7881777683933",37000,"569,9"
18:48:34,"42,2201087418215","10,8072225372968",37000,"569,8"
18:48:39,"42,2163180451888","10,8262492468677",37000,"569,4"
18:48:46,"42,2047031087302","10,8411708503494",37000,"568,9"
18:48:51,"42,1902803655623","10,8547254981381",37000,"569,1"
18:48:56,"42,1913013874092","10,8761832632338",37000,"568,6"
18:49:03,"42,1860896921303","10,8944609988401",37000,"567,9"
18:49:08,"42,1822901124091","10,9134700822644",37000,"567,1"
18:49:13,"42,1677088640589","10,928455763491",37000,"567,0"
18:49:19,"42,1714346595767","10,9513073062621",37000,"566,8"
18:49:25,"42,1634616933481","10,968163444326",37000,"566,9"
18:49:30,"42,1562707261657","10,9869283912932",37000,"567,3"
18:49:35,"42,1553097883064","11,0074076262284",37000,"567,6"
18:49:41,"42,1458766372558","11,023557538769",37100,"567,7"
18:49:47,"42,13941268718","11,0411647816254",37000,"567,9"
18:49:52,"42,1342310924912","11,0594714710185",37000,"568,1"
18:49:58,"42,1313981762406","11,0804855020554",37000,"568,4"
18:50:03,"42,1234854276782","11,0973938883668",37000,"568,5"
