TIME,LAT,LON,ALTITUDE,VELOCITY
18:42:24,"39,2957966892544","13,110146951858",39000,"457,0"
18:42:30,"39,307814989542","13,1060291442291",39000,"457,0"
18:42:36,"39,31786864305","13,0976252295839",39000,"457,0"
18:42:41,"39,3319745450485","13,1086917839265",39000,"457,0"
18:42:47,"39,3430137383891","13,0998810469564",39000,"457,0"
18:42:52,"39,3559567501024","13,1052592703989",39000,"457,0"
18:42:58,"39,3669521255565","13,1014172041357",39000,"457,0"
18:43:04,"39,377947482142","13,097573889479",39000,"457,0"
18:43:09,"39,3899511260335","13,0933767043212",39000,"457,0"
18:43:48,"39,4759368192164","13,0980634546973",39000,"457,0"
18:43:53,"39,4850054936345","13,0853497643914",38900,"457,0"
18:44:00,"39,498885221231","13,0896836248659",39000,"457,0"
18:44:05,"39,5089001964835","13,0813403208943",39000,"457,1"
18:44:10,"39,5199460097617","13,0727218722557",39000,"457,1"
18:44:16,"39,5357867258457","13,0908879235937",39000,"457,1"
18:44:22,"39,5488489358181","13,0961569413112",39000,"457,1"
18:44:27,"39,5648214730263","13,1093284709232",39000,"457,1"
18:44:33,"39,5726909307572","13,0917071966785",39000,"459,3"
18:44:38,"39,586531566253","13,0955329648871",39000,"461,5"
18:44:44,"39,5974574674496","13,0913502817768",39000,"463,0"
18:44:50,"39,6124231063739","13,099930495712",39000,"465,3"
18:44:55,"39,6223861084203","13,091600422224",39000,"467,4"
18:45:00,"39,6303741055669","13,069846344858",39000,"468,7"
18:45:07,"39,6452345425715","13,0827432755677",39000,"468,9"
18:45:12,"39,6611174298276","13,0950521122115",39000,"468,7"
18:45:17,"39,6710865864521","13,0867344756334",39000,"468,7"
18:45:22,"39,6848668556247","13,0899795455446",39000,"468,8"
18:45:29,"39,693887834569","13,0777376042122",39000,"468,7"
18:45:34,"39,7019220220533","13,0564524772742",39000,"468,1"
18:45:39,"39,7215522882832","13,0891112825452",39000,"465,0"
18:45:45,"39,7315468834162","13,07648678665",39000,"462,1"
18:45:51,"39,7404195053041","13,0635867603762",39000,"459,5"
18:46:19,"39,8064978542901","13,0761455101934",39000,"457,7"
18:46:24,"39,8144838624726","13,0554833132037",39000,"456,1"
18:46:29,"39,8283604101006","13,0588548735511",39000,"454,5"
18:46:35,"39,8401284266588","13,0580529956302",39000,"453,2"
18:46:41,"39,8528856915992","13,0567928634639",39000,"452,4"
18:46:46,"39,8648432914873","13,0566423062753",39000,"451,3"
18:46:51,"39,8654138862855","13,0050660296155",39000,"449,8"
18:46:58,"39,8885217229709","13,0466922408107",39000,"448,8"
18:47:03,"39,9011853888057","13,0493195413433",39000,"450,1"
18:47:08,"39,9140943581419","13,0485747250284",39000,"451,8"
