TIME,LAT,LON,ALTITUDE,VELOCITY
18:29:40,"43,0451580956487","12,7459507991762",27000,"397,4"
18:29:45,"43,0386279645387","12,7318073418701",27000,"397,8"
18:29:50,"43,0314724994798","12,720237508832",27000,"398,0"
18:29:56,"43,0241569118055","12,7092589425064",27000,"398,2"
18:30:02,"43,0146870283725","12,7080239164951",27000,"398,4"
18:30:07,"43,0074272733854","12,6967052052067",27000,"398,5"
18:30:12,"43,0027218455665","12,6782628566694",27000,"398,7"
18:30:18,"42,9942430458484","12,672406195411",27000,"398,7"
18:30:24,"42,9847745421541","12,6712880331148",27000,"398,8"
18:30:29,"42,9772528330968","12,6608068502983",27000,"398,8"
18:30:35,"42,9703091739884","12,6526552973569",27000,"397,0"
18:30:40,"42,964257245549","12,6345192919298",27000,"396,6"
18:30:46,"42,9542473864463","12,6362787351152",27000,"395,8"
18:30:52,"42,9462209171481","12,6279736645289",27000,"394,5"
18:30:57,"42,9400368321614","12,6155878512406",27000,"391,6"
18:31:03,"42,9327777517587","12,6029764645309",27000,"390,1"
18:31:09,"42,9281301121156","12,5814629943614",27000,"393,4"
18:31:14,"42,9173905880622","12,5878015942819",27000,"393,8"
18:31:19,"42,9105956445459","12,5780651670572",27000,"393,7"
18:31:25,"42,9048858325028","12,5618670480079",27000,"392,4"
18:31:31,"42,8962331951826","12,5563966344808",27000,"392,9"
18:31:36,"42,8885087009553","12,5517125629496",27000,"392,3"
18:31:41,"42,8822528678607","12,5380708387206",27000,"392,2"
18:31:47,"42,8769573737439","12,5177598904255",27000,"393,9"
18:31:53,"42,8692331830636","12,5222131658767",27000,"390,0"
18:31:58,"42,8627027375681","12,4997359153952",27000,"391,0"
18:32:03,"42,8535416694344","12,4972807610709",27000,"392,4"
18:32:10,"42,8470716878801","12,4908128042865",27000,"390,4"
18:32:15,"42,8410299237101","12,4734404702851",27000,"390,6"
18:32:20,"42,8342601816342","12,4607813827629",27000,"394,4"
18:32:26,"42,8258206541849","12,460873380696",27000,"394,3"
18:32:32,"42,8195138977774","12,4440078325917",27000,"392,4"
18:32:37,"42,8130646469284","12,4363948791846",27000,"392,3"
18:32:43,"42,8058315917259","12,426260511674",27000,"390,5"
18:32:48,"42,7989178354774","12,4223912430474",27000,"387,3"
18:32:54,"42,7937027209928","12,4024548481613",27000,"389,1"
18:33:00,"42,7865052387824","12,401109470032",27000,"386,5"
18:33:05,"42,7801135199972","12,3916278372746",27000,"381,6"
18:33:10,"42,7738838015503","12,3799505342036",27000,"380,1"
18:33:17,"42,7699363169996","12,3730640289961",27000,"376,4"
18:33:22,"42,761138795211","12,3577946730829",27000,"375,4"
18:33:27,"42,755584558686","12,3485812984685",27000,"373,8"
18:33:34,"42,7499559464242","12,3398474107806",27000,"373,8"
18:33:39,"42,743102142568","12,3333261395534",27000,"369,8"
18:33:44,"42,7374205064552","12,3244167828691",27000,"367,4"
18:33:49,"42,7306366096516","12,3158716980978",27000,"365,7"
18:33:56,"42,7256866722544","12,3116717944404",26900,"360,7"
18:34:01,"42,7193470679072","12,293512788402",26700,"360,0"
18:34:06,"42,7137752009842","12,2778473299752",26500,"360,6"
18:34:12,"42,7077174730438","12,2738599783055",26300,"359,7"
18:34:18,"42,7009029288882","12,260255241326",26000,"361,3"
18:34:23,"42,6949839813363","12,2486587510374",25700,"364,8"
18:34:29,"42,688577356617","12,2596881998751",25400,"360,6"
18:34:34,"42,6829154353475","12,2207014769991",25100,"366,9"
18:34:40,"42,6757300954988","12,2168853928595",24700,"376,4"
18:34:46,"42,6695356966054","12,2096911557146",24400,"380,2"
18:34:51,"42,6632892563849","12,1991912825879",24000,"380,2"
18:34:56,"42,6588238629994","12,1687455552611",24000,"390,8"
18:35:08,"42,6440951644274","12,1679530729425",22900,"392,4"
18:35:13,"42,6376843377613","12,1613804906518",22600,"389,9"
18:35:18,"42,6305778693909","12,1408303818006",22300,"399,1"
18:35:25,"42,6243383967496","12,1397784380954",22000,"395,7"
18:35:30,"42,6183352196535","12,1250972236238",21700,"392,8"
18:35:35,"42,6116142394998","12,1171624187468",21400,"391,4"
18:35:41,"42,6047546915927","12,1080898076807",21100,"390,2"
18:35:47,"42,5958926010798","12,088989675606",20900,"386,9"
