TIME,LAT,LON,ALTITUDE,VELOCITY
18:21:39,"44,0679947595741","10,9901570956846",25000,"422,5"
18:21:46,"44,053168397924","10,981563385836",25000,"424,7"
18:21:51,"44,0439826394915","10,9920631222683",25000,"426,5"
18:21:56,"44,0334426675152","10,9980550337437",25000,"428,4"
18:22:02,"44,0258090918592","11,013918055104",25000,"430,3"
18:22:08,"44,0137002046854","11,0145075141711",25000,"431,6"
18:22:13,"44,0056803408497","11,025242621702",25000,"428,7"
18:22:19,"43,9964092241333","11,0355728709649",25000,"429,8"
18:22:25,"43,9871427447973","11,045847578645",24900,"431,8"
18:22:30,"43,9778590470216","11,0561399734636",25000,"435,8"
18:22:35,"43,9682357579304","11,0614752951503",25000,"436,4"
18:22:41,"43,9564088685657","11,0629616195563",25000,"440,5"
18:22:47,"43,9446047264434","11,0645444506214",25000,"442,5"
18:22:52,"43,9380199361907","11,0841873759186",25000,"443,2"
18:22:58,"43,9274342882416","11,0900168195866",25000,"444,0"
18:23:03,"43,9192887923288","11,1043055082133",25000,"443,9"
18:23:09,"43,9075011296805","11,1058645035683",25000,"444,1"
18:23:15,"43,8966597210499","11,1069514556647",25000,"439,5"
18:23:20,"43,883671389973","11,1082791462759",25000,"443,3"
18:23:25,"43,8757357763563","11,1232548535648",25000,"443,7"
18:23:32,"43,8663357539484","11,1331691159934",25000,"443,9"
18:23:37,"43,8557346785342","11,1389409044675",25000,"443,4"
18:23:42,"43,8439667327799","11,1406272414336",25000,"443,4"
18:23:48,"43,8333864970843","11,1464084445218",25000,"442,7"
18:23:54,"43,8241517821459","11,1608445487773",25000,"446,1"
18:23:59,"43,8135581479497","11,166577807836",25000,"446,0"
18:24:04,"43,8043122319124","11,1771361267055",25000,"446,0"
18:24:10,"43,794815684422","11,1868278505556",25000,"448,4"
18:24:16,"43,7832343585718","11,1930279007599",25000,"453,6"
18:24:21,"43,7726254411555","11,1987051071615",25000,"454,4"
18:24:27,"43,7620161187913","11,2043803651776",25000,"455,1"
18:24:32,"43,7524823151957","11,2139554642746",25000,"454,5"
18:24:38,"43,742193755652","11,2247884562876",25000,"458,1"
18:24:44,"43,7337015511534","11,2381725740931",25000,"456,8"
18:24:49,"43,7220894610521","11,2442591978485",25000,"460,1"
18:24:54,"43,7125007053308","11,2536444499232",25000,"459,1"
18:25:01,"43,6998393657635","11,2559148021991",25000,"461,1"
18:25:06,"43,6871051112151","11,2539128586786",25000,"459,3"
18:25:11,"43,676463490454","11,259532279363",25000,"457,3"
18:25:18,"43,6615303215561","11,2537606004157",25000,"461,8"
18:25:23,"43,6552574627421","11,275010358332",25000,"461,7"
18:25:28,"43,6403581343747","11,2693047979919",25000,"465,9"
18:25:33,"43,6297437105119","11,2749559198954",25000,"467,0"
18:25:40,"43,621405155717","11,2927776939293",25000,"469,0"
18:25:45,"43,6042696422632","11,2752074677794",25000,"467,5"
18:25:50,"43,6042782000248","11,3231510595548",25000,"468,5"
18:25:56,"43,5875095054726","11,3064218681482",25000,"467,2"
18:26:02,"43,5850141501075","11,345994963168",25000,"474,4"
18:26:07,"43,5703124415869","11,3365175945596",25000,"481,3"
18:26:13,"43,5596206183451","11,3459949824694",25000,"492,7"
18:26:18,"43,5510161954461","11,3591218612189",25000,"498,2"
18:26:24,"43,5373047014083","11,3573967968691",25000,"502,7"
18:26:30,"43,5316119150467","11,3814875322382",25000,"501,7"
18:26:35,"43,5208287423434","11,3907250689732",25000,"502,3"
18:26:40,"43,5118928935404","11,4028818001893",25000,"498,5"
18:26:46,"43,4955579626698","11,3910155310726",25000,"496,4"
18:26:52,"43,4905035397128","11,4179339646034",25000,"491,1"
18:26:57,"43,4787925800623","11,4236419011351",25000,"490,3"
18:27:02,"43,4706283927008","11,4388600710758",25000,"484,8"
18:27:09,"43,4607404200614","11,4517634414794",25000,"485,1"
18:27:14,"43,4499827398551","11,456872292162",25000,"481,5"
18:27:19,"43,4339117794044","11,4454951034188",25000,"481,4"
18:27:25,"43,4282865238523","11,4708322781647",25000,"478,4"
18:27:31,"43,4157183908399","11,4731316935334",25000,"479,0"
18:27:36,"43,4049433940197","11,4782407036382",25000,"476,8"
18:27:42,"43,4005718204971","11,5137539512672",25000,"479,4"
18:27:47,"43,3857439153092","11,5021645119586",25000,"478,7"
18:27:53,"43,3798547655423","11,5273113461604",25000,"480,5"
18:27:58,"43,3663785588277","11,5257269645794",25000,"485,1"
18:28:04,"43,3602953677501","11,550528160082",25000,"487,1"
18:28:09,"43,3507472848046","11,5655840709466",25000,"495,0"
18:28:15,"43,3383226795586","11,5635479670523",25000,"497,4"
18:28:21,"43,330413163861","11,581080309342",25000,"498,4"
18:28:26,"43,3185474374162","11,5861514442063",25000,"500,3"
18:28:32,"43,304073082483","11,5752203373082",25000,"494,6"
18:28:38,"43,2986236947157","11,6083844897416",25000,"493,6"
18:28:43,"43,2877245579861","11,612935052669",25000,"488,0"
18:28:49,"43,2768250325729","11,6174840712215",25000,"483,5"
18:28:55,"43,2649341943533","11,6224448783856",25000,"483,4"
18:29:00,"43,2554414149224","11,6333466933188",25000,"479,4"
18:29:05,"43,2483944354973","11,6556955500866",25000,"476,0"
18:29:11,"43,2358507689269","11,6576024907575",25000,"478,3"
18:29:17,"43,2255156818293","11,6648026527647",25000,"478,5"
18:29:22,"43,2164751257589","11,6781752074538",25000,"479,6"
18:29:27,"43,206368436161","11,6917653710319",25000,"486,7"
18:29:33,"43,195967613643","11,698770461461",25000,"489,5"
18:29:39,"43,1846628444416","11,7066371684879",25000,"495,1"
18:29:44,"43,1765133748409","11,7249950334863",25000,"496,6"
18:29:50,"43,1655057147771","11,7290336830029",25000,"496,1"
18:29:55,"43,1572069338849","11,7470709219966",25000,"495,3"
18:30:02,"43,146290259879","11,757251170032",25000,"498,6"
18:30:07,"43,1368260735925","11,7695929967428",25000,"497,2"
18:30:12,"43,1267765941453","11,7730442948308",25000,"491,1"
18:30:17,"43,116205601475","11,7794741685094",25000,"489,0"
18:30:24,"43,1081230609367","11,7998429538124",25000,"486,1"
18:30:29,"43,0980587416981","11,8031357015493",24900,"480,2"
18:30:34,"43,0892811978698","11,820046442778",24800,"478,9"
18:30:40,"43,0786346662407","11,8261040172474",24600,"478,4"
18:30:46,"43,0703062383539","11,8398505964842",24500,"476,0"
18:30:51,"43,0610979032776","11,8484217097999",24400,"474,3"
18:30:56,"43,0516466122709","11,8621775109952",24200,"478,6"
18:31:03,"43,0411391250181","11,862667596816",24100,"476,9"
18:31:08,"43,0326126124667","11,8758955448065",24000,"474,4"
18:31:13,"43,0230105535465","11,8892397662718",23800,"476,1"
18:31:19,"43,0136403477951","11,8973138808101",23700,"473,1"
18:31:25,"43,0055927231938","11,9148794181169",23600,"472,0"
18:31:30,"42,9951316137155","11,922956117664",23400,"474,7"
18:31:36,"42,9859654482652","11,9330569319993",23300,"474,0"
18:31:41,"42,9763892118584","11,9402044115694",23200,"473,8"
18:31:47,"42,9662115890961","11,9426616922754",23000,"470,6"
18:31:53,"42,956333329183","11,9474282542126",22800,"465,9"
18:31:58,"42,9473623674754","11,9594089718639",22600,"460,2"
18:32:03,"42,93805287195","11,9689530308249",22400,"455,4"
18:32:09,"42,928705583826","11,9783977029849",22200,"450,9"
18:32:15,"42,9195675740048","11,9899244523577",22000,"447,9"
18:32:20,"42,9090883624168","11,9898669491448",21900,"446,6"
18:32:25,"42,8991005324484","12,0035351234821",21700,"448,9"
18:32:32,"42,8886546742669","12,0034249252008",21400,"447,2"
18:32:37,"42,8804125018774","12,0142598726075",21200,"442,4"
18:32:42,"42,8696451861376","12,0210775709477",20900,"444,9"
18:32:48,"42,8615128876229","12,0337250656364",20700,"441,0"
18:32:54,"42,8516663602506","12,0511271897098",20400,"446,8"
18:33:00,"42,8417750860961","12,0569225504479",20100,"449,1"
18:33:05,"42,8306860587917","12,061157202251",19900,"456,1"
18:33:10,"42,821112395139","12,071239156244",19700,"457,7"
18:33:17,"42,8099625748704","12,0748926847837",19500,"460,6"
18:33:22,"42,8006486702261","12,0890356287671",19200,"459,4"
18:33:27,"42,7882344651374","12,076074740757",19000,"458,2"
18:33:34,"42,7782954266577","12,0958990270776",18700,"456,5"
18:33:39,"42,768161730673","12,0995121595939",18500,"451,4"
18:33:44,"42,7573729781092","12,1088777977643",18200,"451,0"
18:33:49,"42,7471912049225","12,1119463953175",18000,"446,9"
18:33:56,"42,7373442949252","12,1209097395584",17900,"443,5"
18:34:01,"42,7265289801803","12,1316482796101",17700,"445,9"
18:34:06,"42,7164056333125","12,1366135330496",17600,"446,9"
18:34:12,"42,7066827476897","12,150815149008",17500,"450,2"
18:34:18,"42,6963475023129","12,1516056532779",17400,"454,4"
18:34:23,"42,6864388896854","12,1635910419249",17300,"458,5"
18:34:29,"42,6760983549857","12,1642488744126",17200,"459,7"
18:34:34,"42,6658723737579","12,1683256452523",17100,"458,2"
18:34:40,"42,6556463241358","12,1726577291368",17000,"453,8"
18:34:46,"42,6466147765564","12,1835309501392",16900,"445,3"
18:34:51,"42,6361870141879","12,1806721964027",16800,"441,2"
18:34:56,"42,6259349011923","12,184414677396",16600,"436,8"
18:35:03,"42,6158169408725","12,1967670704185",16500,"433,0"
18:35:08,"42,6054664082919","12,1970561633076",16400,"430,9"
18:35:13,"42,596256632989","12,2057978080643",16300,"425,1"
18:35:18,"42,5859181273885","12,2075254595315",16200,"425,4"
18:35:25,"42,575602784905","12,2107411858962",16000,"425,6"
18:35:30,"42,5652709620789","12,2156855150549",15900,"426,2"
18:35:35,"42,5549223014287","12,219009540613",15800,"426,9"
18:35:41,"42,5456056763649","12,2190132994833",15700,"422,2"
18:35:47,"42,5352111905073","12,229741832396",15600,"422,7"
18:35:52,"42,5247586739803","12,2384503446465",15500,"422,9"
18:35:58,"42,5143809220987","12,2398638551848",15400,"423,3"
18:36:03,"42,5039390982633","12,2453897190652",15200,"424,3"
18:36:09,"42,4934982136313","12,2491020015834",15100,"424,6"
18:36:15,"42,4830752690333","12,2516140076075",15000,"424,3"
18:36:20,"42,4726917009188","12,2524455481644",14900,"423,6"
18:36:25,"42,4621314233111","12,2589743031075",14800,"422,6"
18:36:32,"42,4515959074679","12,2637394088073",14700,"421,2"
18:36:37,"42,4423913188173","12,2603178649326",14600,"416,1"
18:36:42,"42,4317388339258","12,2676140492635",14500,"414,8"
18:36:49,"42,4210537680201","12,2743993737889",14400,"414,3"
18:36:54,"42,4110091537423","12,2672247018899",14300,"414,0"
18:36:59,"42,4001946489733","12,276334076053",14200,"413,3"
18:37:04,"42,3909592646765","12,2742823123934",14100,"409,2"
18:37:11,"42,3802257165874","12,2806239598952",14000,"409,7"
18:37:16,"42,3708011842537","12,2818822440034",13900,"406,0"
18:37:21,"42,3598743742436","12,2899999838535",13800,"407,9"
18:37:27,"42,3493146529368","12,292148769445",13700,"410,0"
18:37:33,"42,3384855375708","12,297555366279",13600,"412,8"
18:37:38,"42,3291532026218","12,297245307537",13400,"411,9"
18:37:44,"42,3184091969025","12,3010238940374",13300,"413,6"
18:37:49,"42,3075410820639","12,305784301189",13200,"415,4"
18:37:55,"42,2984765430172","12,302242313145",13100,"411,8"
18:38:01,"42,2874354841318","12,3085825037127",12900,"411,4"
18:38:06,"42,2775887158695","12,3127075739812",12800,"407,2"
18:38:11,"42,2681422255507","12,3129213294107",12700,"404,0"
18:38:17,"42,2579394544394","12,3195392171042",12600,"401,3"
18:38:23,"42,2481469511955","12,3222769150564",12500,"400,3"
18:38:28,"42,237904187663","12,3282609232762",12300,"401,0"
18:38:34,"42,2278727233162","12,3322059242112",12100,"402,8"
18:38:40,"42,2179564362774","12,3350505479561",11900,"405,6"
18:38:45,"42,2087734381109","12,3395520373897",11800,"404,4"
18:38:50,"42,1987154179536","12,3426759974227",11600,"406,1"
18:38:56,"42,189220263305","12,3482976238247",11400,"404,2"
18:39:02,"42,1797018723835","12,3533984045744",11300,"402,1"
18:39:07,"42,1716308801302","12,3563358199027",11100,"396,8"
18:39:13,"42,1631693524351","12,3556691084095",11000,"393,6"
18:39:18,"42,1543150865635","12,3618441130476",10800,"386,2"
18:39:24,"42,1443954955985","12,3673388519091",10600,"382,1"
18:39:30,"42,1354456702788","12,3726953044316",10500,"378,2"
